,Unnamed: 0,book_id,authors,original_publication_year,title,language_code,image_url,small_image_url
9011,9011,9012,Liane Moriarty,2013.0,The Husband's Secret Free Preview,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9012,9012,9013,Myra McEntire,2011.0,"Hourglass (Hourglass, #1)",eng,https://images.gr-assets.com/books/1360175970m/9182478.jpg,https://images.gr-assets.com/books/1360175970s/9182478.jpg
9013,9013,9014,"Al Ries, Jack Trout",1980.0,Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9014,9014,9015,Nalini Singh,2010.0,Play of Passion (Psy-Changeling #9),eng,https://images.gr-assets.com/books/1272490500m/7831145.jpg,https://images.gr-assets.com/books/1272490500s/7831145.jpg
9015,9015,9016,Laurann Dohner,2011.0,"Fury (New Species, #1)",eng,https://images.gr-assets.com/books/1311761846m/12063467.jpg,https://images.gr-assets.com/books/1311761846s/12063467.jpg
9016,9016,9017,David B.,2002.0,Epileptic,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9017,9017,9018,Tracy Letts,2008.0,August: Osage County,eng,https://images.gr-assets.com/books/1354209733m/2437710.jpg,https://images.gr-assets.com/books/1354209733s/2437710.jpg
9018,9018,9019,Tad Williams,1999.0,"Mountain of Black Glass (Otherland, #3)",en-US,https://images.gr-assets.com/books/1309992323m/10090.jpg,https://images.gr-assets.com/books/1309992323s/10090.jpg
9019,9019,9020,Susan Elia MacNeal,2012.0,"Mr. Churchill's Secretary (Maggie Hope Mystery, #1)",eng,https://images.gr-assets.com/books/1333578794m/10161216.jpg,https://images.gr-assets.com/books/1333578794s/10161216.jpg
9020,9020,9021,"Gregory Maguire, Douglas Smith",2001.0,Lost,eng,https://images.gr-assets.com/books/1407711681m/24929.jpg,https://images.gr-assets.com/books/1407711681s/24929.jpg
9021,9021,9022,Christopher Priest,1995.0,The Prestige,eng,https://images.gr-assets.com/books/1414195709m/239239.jpg,https://images.gr-assets.com/books/1414195709s/239239.jpg
9022,9022,9023,Donald McCaig,2007.0,Rhett Butler's People,eng,https://images.gr-assets.com/books/1327920861m/1503274.jpg,https://images.gr-assets.com/books/1327920861s/1503274.jpg
9023,9023,9024,Tony Kushner,1993.0,Angels in America,eng,https://images.gr-assets.com/books/1170797663m/72003.jpg,https://images.gr-assets.com/books/1170797663s/72003.jpg
9024,9024,9025,Michael Ondaatje,2000.0,Anil's Ghost,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9025,9025,9026,Dean Koontz,1993.0,Winter Moon,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9026,9026,9027,Kristen Ashley,2014.0,"The Will (Magdalene, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9027,9027,9028,"Chris Colfer, Brandon Dorman",2014.0,"A Grimm Warning (The Land of Stories, #3)",eng,https://images.gr-assets.com/books/1391709728m/20706320.jpg,https://images.gr-assets.com/books/1391709728s/20706320.jpg
9028,9028,9029,Scott  Meyer,2014.0,"Spell or High Water (Magic 2.0, #2)",eng,https://images.gr-assets.com/books/1395612093m/21483760.jpg,https://images.gr-assets.com/books/1395612093s/21483760.jpg
9029,9029,9030,Melody Anne,2011.0,"The Billionaire Wins the Game (Billionaire Bachelors, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9030,9030,9031,Maya Banks,2011.0,"Never Love a Highlander (McCabe Trilogy, #3)",eng,https://images.gr-assets.com/books/1348707357m/10378106.jpg,https://images.gr-assets.com/books/1348707357s/10378106.jpg
9031,9031,9032,"Andrew Hunt, Dave Thomas",1999.0,The Pragmatic Programmer: From Journeyman to Master,en-US,https://images.gr-assets.com/books/1401432508m/4099.jpg,https://images.gr-assets.com/books/1401432508s/4099.jpg
9032,9032,9033,Dee Lestari,2004.0,Supernova: Petir,ind,https://images.gr-assets.com/books/1404292897m/1421046.jpg,https://images.gr-assets.com/books/1404292897s/1421046.jpg
9033,9033,9034,James S.A. Corey,2016.0,"Babylon's Ashes (The Expanse, #6)",eng,https://images.gr-assets.com/books/1442247299m/25877663.jpg,https://images.gr-assets.com/books/1442247299s/25877663.jpg
9034,9034,9035,Katee Robert,2012.0,"Wrong Bed, Right Guy (Come Undone, #1)",eng,https://images.gr-assets.com/books/1345817565m/15762975.jpg,https://images.gr-assets.com/books/1345817565s/15762975.jpg
9035,9035,9036,"T.C. Boyle, Richard Poe",2003.0,Drop City,eng,https://images.gr-assets.com/books/1327936131m/24724.jpg,https://images.gr-assets.com/books/1327936131s/24724.jpg
9036,9036,9037,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Pamela Rambo, Clem Robins, J.G. Jones",2008.0,Y: The Last Man - The Deluxe Edition Book One,eng,https://images.gr-assets.com/books/1288024278m/3710603.jpg,https://images.gr-assets.com/books/1288024278s/3710603.jpg
9037,9037,9038,Diablo Cody,2005.0,Candy Girl: A Year in the Life of an Unlikely Stripper,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9038,9038,9039,أنيس منصور,1963.0,حول العالم في 200 يوم,ara,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9039,9039,9040,"James Patterson, Michael Ledwidge",2015.0,"Alert (Michael Bennett, #8)",eng,https://images.gr-assets.com/books/1424306640m/24396884.jpg,https://images.gr-assets.com/books/1424306640s/24396884.jpg
9040,9040,9041,Madeline Sheehan,2013.0,"Unattainable (Undeniable, #3)",eng,https://images.gr-assets.com/books/1366984625m/16114862.jpg,https://images.gr-assets.com/books/1366984625s/16114862.jpg
9041,9041,9042,Peter Heller,2014.0,The Painter,eng,https://images.gr-assets.com/books/1409595558m/18310201.jpg,https://images.gr-assets.com/books/1409595558s/18310201.jpg
9042,9042,9043,Steven Spielberg,1977.0,Close Encounters Of The Third Kind,eng,https://images.gr-assets.com/books/1396112231m/975119.jpg,https://images.gr-assets.com/books/1396112231s/975119.jpg
9043,9043,9044,"Anne Rice, Robert O'Keefe, F. Murray Abraham, Michael York, Kate Nelligan, David Purdham",1989.0,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned (Anne Rice)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9044,9044,9045,"Stan Berenstain, Jan Berenstain",1985.0,The Berenstain Bears Forget Their Manners,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9045,9045,9046,Olivia Cunning,2013.0,"Hot Ticket (Sinners on Tour, #3)",eng,https://images.gr-assets.com/books/1348005153m/12710035.jpg,https://images.gr-assets.com/books/1348005153s/12710035.jpg
9046,9046,9047,Iris Johansen,2000.0,"The Search (Eve Duncan, #3)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9047,9047,9048,J.K. Rowling,2001.0,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,eng,https://images.gr-assets.com/books/1479775271m/2002.jpg,https://images.gr-assets.com/books/1479775271s/2002.jpg
9048,9048,9049,Audre Lorde,1982.0,Zami: A New Spelling of My Name,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9049,9049,9050,"Cassandra Clare, Hye-Kyung Baek",2012.0,"The Infernal Devices: Clockwork Angel (The Infernal Devices: Manga, #1)",eng,https://images.gr-assets.com/books/1344542903m/13226173.jpg,https://images.gr-assets.com/books/1344542903s/13226173.jpg
9050,9050,9051,Tere Liye,2005.0,Hafalan Shalat Delisa,ind,https://images.gr-assets.com/books/1303475676m/1376220.jpg,https://images.gr-assets.com/books/1303475676s/1376220.jpg
9051,9051,9052,Darynda Jones,2014.0,"Sixth Grave on the Edge (Charley Davidson, #6)",en-US,https://images.gr-assets.com/books/1396827029m/16061295.jpg,https://images.gr-assets.com/books/1396827029s/16061295.jpg
9052,9052,9053,John Flanagan,2013.0,"The Royal Ranger (Ranger's Apprentice, #12)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9053,9053,9054,Amy Waldman,2011.0,The Submission,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9054,9054,9055,"Alan Lee, Ian McKellen",2005.0,The Lord of the Rings Sketchbook,eng,https://images.gr-assets.com/books/1416453209m/25790.jpg,https://images.gr-assets.com/books/1416453209s/25790.jpg
9055,9055,9056,Jenna Black,2010.0,"Glimmerglass (Faeriewalker, #1)",en-US,https://images.gr-assets.com/books/1408500427m/7234828.jpg,https://images.gr-assets.com/books/1408500427s/7234828.jpg
9056,9056,9057,"James Patterson, Howard Roughan",2010.0,Don't Blink,eng,https://images.gr-assets.com/books/1328433484m/6987558.jpg,https://images.gr-assets.com/books/1328433484s/6987558.jpg
9057,9057,9058,"Stephen Jones, H.P. Lovecraft, Kim Newman, Brian Mooney, Nicholas Royle, David Langford, Michael Marshall Smith, Brian Lumley, Neil Gaiman, Basil Copper, Jack Yeovil, Guy N. Smith, Adrian Cole, D.F. Lewis, Ramsey Campbell, David Sutton, Peter Tremayne",1994.0,Shadows over Innsmouth,eng,https://images.gr-assets.com/books/1293833116m/320700.jpg,https://images.gr-assets.com/books/1293833116s/320700.jpg
9058,9058,9059,James Lee Burke,2007.0,"The Tin Roof Blowdown (Dave Robicheaux, #16)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9059,9059,9060,Nick Cave,2009.0,The Death of Bunny Munro,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9060,9060,9061,"Jeff Brown, Scott Nash, Macky Pamintuan",1964.0,"Flat Stanley (Flat Stanley, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9061,9061,9062,Julie Kagawa,2010.0,"Winter's Passage (Iron Fey, #1.5)",eng,https://images.gr-assets.com/books/1271790569m/8070049.jpg,https://images.gr-assets.com/books/1271790569s/8070049.jpg
9062,9062,9063,Donald Crews,1978.0,Freight Train,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9063,9063,9064,Kate Clifford Larson,2015.0,Rosemary: The Hidden Kennedy Daughter,en-CA,https://images.gr-assets.com/books/1439253720m/23719479.jpg,https://images.gr-assets.com/books/1439253720s/23719479.jpg
9064,9064,9065,Jennifer Haigh,2011.0,Faith,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9065,9065,9066,Lynsay Sands,2007.0,Bite Me If You Can (Argeneau #6),en-US,https://images.gr-assets.com/books/1351280801m/38529.jpg,https://images.gr-assets.com/books/1351280801s/38529.jpg
9066,9066,9067,Kristen Ashley,2011.0,"The Golden Dynasty (Fantasyland, #2)",eng,https://images.gr-assets.com/books/1327913192m/12458287.jpg,https://images.gr-assets.com/books/1327913192s/12458287.jpg
9067,9067,9068,Mary Higgins Clark,1996.0,Moonlight Becomes You,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9068,9068,9069,Ann M. Martin,2002.0,A Corner of the Universe,eng,https://images.gr-assets.com/books/1400681323m/65070.jpg,https://images.gr-assets.com/books/1400681323s/65070.jpg
9069,9069,9070,Alice Hoffman,2005.0,The Ice Queen,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9070,9070,9071,Enid Blyton,1946.0,"The Folk of the Faraway Tree (The Faraway Tree, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9071,9071,9072,Garth Risk Hallberg,2015.0,City on Fire,eng,https://images.gr-assets.com/books/1422969880m/24189224.jpg,https://images.gr-assets.com/books/1422969880s/24189224.jpg
9072,9072,9073,Kathleen E. Woodiwiss,1972.0,The Flame and the Flower,eng,https://images.gr-assets.com/books/1305316569m/896623.jpg,https://images.gr-assets.com/books/1305316569s/896623.jpg
9073,9073,9074,Raymond E. Feist,2004.0,"Exile's Return (Conclave of Shadows, #3)",eng,https://images.gr-assets.com/books/1409594776m/13809.jpg,https://images.gr-assets.com/books/1409594776s/13809.jpg
9074,9074,9075,Jessica Day George,2010.0,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)",eng,https://images.gr-assets.com/books/1397878579m/7199667.jpg,https://images.gr-assets.com/books/1397878579s/7199667.jpg
9075,9075,9076,The Church of Jesus Christ of Latter-day Saints,2004.0,Preach My Gospel: A Guide To Missionary Service,eng,https://images.gr-assets.com/books/1399612262m/2350129.jpg,https://images.gr-assets.com/books/1399612262s/2350129.jpg
9076,9076,9077,Jasper Fforde,2010.0,"The Last Dragonslayer (The Chronicles of Kazam, #1)",eng,https://images.gr-assets.com/books/1346791460m/13316328.jpg,https://images.gr-assets.com/books/1346791460s/13316328.jpg
9077,9077,9078,Edward Said,1978.0,Orientalism,eng,https://images.gr-assets.com/books/1409777781m/355190.jpg,https://images.gr-assets.com/books/1409777781s/355190.jpg
9078,9078,9079,Gerald N. Lund,1991.0,"Like a Fire Burning (The Work and the Glory, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9079,9079,9080,Eric Jerome Dickey,1997.0,Friends and Lovers,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9080,9080,9081,Georgia Byng,2002.0,"Molly Moon's Incredible Book of Hypnotism (Molly Moon, #1)",eng,https://images.gr-assets.com/books/1330953305m/807968.jpg,https://images.gr-assets.com/books/1330953305s/807968.jpg
9081,9081,9082,Matthew Reilly,1996.0,Contest,eng,https://images.gr-assets.com/books/1311984048m/144773.jpg,https://images.gr-assets.com/books/1311984048s/144773.jpg
9082,9082,9083,Nick Hornby,2003.0,Songbook,en-US,https://images.gr-assets.com/books/1417984618m/4261.jpg,https://images.gr-assets.com/books/1417984618s/4261.jpg
9083,9083,9084,Tom Brokaw,1998.0,The Greatest Generation,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9084,9084,9085,Philip K. Dick,1956.0,The Minority Report,eng,https://images.gr-assets.com/books/1390719396m/581125.jpg,https://images.gr-assets.com/books/1390719396s/581125.jpg
9085,9085,9086,Lynn Flewelling,1996.0,"Luck in the Shadows (Nightrunner, #1)",eng,https://images.gr-assets.com/books/1486846979m/74270.jpg,https://images.gr-assets.com/books/1486846979s/74270.jpg
9086,9086,9087,Jacqueline Davies,2007.0,"The Lemonade War (The Lemonade War, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9087,9087,9088,"Mary Pope Osborne, Salvatore Murdocca",1993.0,"The Knight at Dawn (Magic Tree House, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9088,9088,9089,H.M. Ward,2013.0,"The Arrangement: The Ferro Family (The Arrangement, #1)",eng,https://images.gr-assets.com/books/1356483152m/17181905.jpg,https://images.gr-assets.com/books/1356483152s/17181905.jpg
9089,9089,9090,Ilana Tan,2008.0,Winter in Tokyo,ind,https://images.gr-assets.com/books/1444921235m/4566934.jpg,https://images.gr-assets.com/books/1444921235s/4566934.jpg
9090,9090,9091,John Searles,2013.0,Help for the Haunted,eng,https://images.gr-assets.com/books/1379084909m/17348985.jpg,https://images.gr-assets.com/books/1379084909s/17348985.jpg
9091,9091,9092,"Tsugumi Ohba, Takeshi Obata",2005.0,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",eng,https://images.gr-assets.com/books/1485574610m/13620.jpg,https://images.gr-assets.com/books/1485574610s/13620.jpg
9092,9092,9093,"Rick Riordan, Robert Venditti, José Villarrubia, Attila Futaki",2010.0,"The Lightning Thief: The Graphic Novel (Percy Jackson and the Olympians, #1)",eng,https://images.gr-assets.com/books/1347899366m/7736086.jpg,https://images.gr-assets.com/books/1347899366s/7736086.jpg
9093,9093,9094,"Clint Hill, Lisa McCubbin",2012.0,Mrs. Kennedy and Me: An Intimate Memoir,eng,https://images.gr-assets.com/books/1333714646m/13230263.jpg,https://images.gr-assets.com/books/1333714646s/13230263.jpg
9094,9094,9095,W.P. Kinsella,1982.0,Shoeless Joe,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
